Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.6448001861572,10.6449003219604,10.6555995941162,10.6742000579834,10.6297998428345,10.6618003845,10.9629001617,11.2423000336,10.6812000275,8.9413003922,8.1999998093,7.4699997902,7.2199997902,6.9099998474,6.8000001907,6.5,6.4,6.3,6.1,6,5.9,6.1,5.4,5.3,5.2,5,4.9,4.8,4.8,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Tanzania,TZA,1.49044585227966,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.43130004405975,..,1.4371999502182,..,1.39750003814697,..,1.36580002307892,..,1.30309998989105,..,..,..,1.09039998054504,..,1.024600029,..,0.8902999759,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,..,..,..,0.7,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Thailand,THA,0.740034878253937,..,..,..,..,..,..,..,..,..,1.13730001449585,..,..,..,..,1.11189997196198,..,..,..,..,1.53509998321533,..,..,..,..,..,..,..,..,..,1.6325999498,1.6612999439,1.7066999674,..,..,1.9900000095,..,..,..,2.2000000477,2.2,..,2.2,..,..,2.1,..,..,..,..,2.1,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.9,5.9,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Togo,TGO,1.26509189605713,..,..,..,..,..,..,..,..,..,1.5333000421524,..,..,..,..,1.43990004062653,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5111000538,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Tonga,TON,2.5,..,..,..,..,..,..,..,..,..,2.59299993515015,..,..,..,..,..,..,..,..,..,3.44679999351501,3.53940010070801,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.2000000477,..,..,2.4,..,..,..,2.4,..,2.6,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Trinidad and Tobago,TTO,5.58956098556519,..,..,..,..,..,..,..,..,..,4.94339990615845,..,..,..,..,4.98519992828369,..,..,..,..,..,..,..,..,..,..,5.03730010986328,..,..,..,4,..,..,3.2425999641,..,3.8,5.1100001335,..,..,..,3.3,3.4000000954,..,3.3,..,2.6,2.7,2.7,2.5,2.6,2.1,..,2.7,2.7,3,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Tunisia,TUN,2.4676616191864,..,..,..,..,..,..,..,..,..,2.44429993629456,..,..,..,..,2.5,..,..,..,..,2.12579989433289,..,..,..,..,..,..,..,..,1.96570003032684,1.9167000055,2.0123000145,2.8573000431,..,1.761500001,..,2,1.7000000477,..,..,1.7,1.7,1.7,1.7,2.1,1.8,2,1.8,2,2.1,2.1,2.1,2.1,2.1,2.2,2.3,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Turkey,TUR,1.70000004768372,..,..,..,..,1.79999995231628,..,..,..,..,2,..,..,..,..,2,..,..,..,..,2.20000004768372,..,..,..,..,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,2.4000000954,2.4000000954,2.4000000954,2.5,2.5,2.5,2.5,2.5,2.5,2.5999999046,2.1,2.2,2.3,2.2,2.2,2.3,2.3,2.3,2.3,2.4,2.5,2.5,2.7,2.7,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.4604997634888,..,..,..,..,10.6680002212524,11.122200012207,11.1049995422363,11.1293001174927,11.1934003829956,11.4849996567,11.5550003052,11.4153003693,11.678899765,11.470700264,10.2600002289,8.0100002289,7.1100001335,..,..,9.1,8.4,8.2,8.3,8.1,8.4,8.2,7.8,7.7,7.6,7.6,7.5,7.4,7.4,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Uganda,UGA,1.4807984828949,..,..,..,..,..,..,..,..,..,1.55869996547699,..,..,..,..,1.64849996566772,..,..,..,..,..,1.51250004768372,..,..,..,..,..,..,1.3154000043869,..,..,0.9161999822,..,..,..,..,..,..,..,..,..,..,..,..,0.7,1,1.1,..,..,0.4,0.5,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.143500328064,12.2532997131348,12.3577995300293,12.4448003768921,12.5909996032715,12.6949996948242,12.7875995635986,12.8506002426147,12.9303998947144,13.0064001083374,13.0130996704,12.9690999985,12.7290000916,12.470700264,12.3022003174,11.8900003433,10.8400001526,9.3699998856,9.0399999619,8.9499998093,8.8,8.8,8.9,8.8,8.7,8.7,8.7,8.7,8.7,9.4,9.4,9,8.9,8.8,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.84949994087219,2.87509989738464,..,..,..,..,..,..,..,..,2.6400001049,..,3.0604999065,..,..,..,2.6400001049,..,..,..,2.4,2.3,2.2,2.2,2.2,2.2,1.9,1.9,1.9,1.9,1.9,1.1,1.1,1.2,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,United Kingdom,GBR,10.6999998092651,..,..,..,..,..,..,..,..,..,9.60000038146973,..,..,..,..,..,..,..,..,..,8.10000038146973,..,..,..,..,7.40000009536743,..,..,..,..,5.9000000954,5.5999999046,5.4000000954,5.0999999046,4.8000001907,4.8000001907,4.5999999046,4.5999999046,4.4000000954,4.1999998093,4.1,4,4,4,3.9,3.7,3.6,3.4,3.4,3.3,3,2.9,2.8,2.8,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,United States,USA,9.19999980926514,..,..,..,..,8.80000019073486,..,..,..,..,7.90000009536743,7.5,7.40000009536743,7.19999980926514,7.09999990463257,6.80000019073486,6.59999990463257,6.40000009536743,6.19999980926514,6.09999990463257,6,5.90000009536743,5.90000009536743,5.80000019073486,5.69999980926514,5.5,5.40000009536743,5.19999980926514,5.09999990463257,5,4.9000000954,4.8000001907,4.5999999046,4.5,4.3000001907,4.0999999046,3.9000000954,3.7999999523,3.7000000477,3.5999999046,3.5,3.5,3.4000000954,3.3,..,3.2,3.1,3.1,3.1,3.1,3,2.9,2.9,2.9,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,1.79604204768249,..,..,..,..,2.05876124196945,..,..,..,..,2.42054706803874,..,..,..,..,3.48507838066052,..,3.84762213764508,3.92809528016042,3.56513154322561,3.30557966556416,3.41640294997215,3.35410233114134,3.3670956540209,3.33944451091535,3.59780149971077,3.32955164514861,3.49861600229309,3.08921050067388,3.33714560231943,3.24797607085709,3.18795078026347,2.81641725203832,2.85396025093201,3.37285959784201,3.06324707983296,2.88086989217327,..,..,3.93612770117191,3.26024286323091,3.60425122043187,3.54376445766046,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Uruguay,URY,5.5118203163147,..,..,..,..,..,..,..,..,..,5.91270017623901,..,..,..,..,5.00180006027222,..,..,..,..,..,..,..,..,..,3.24580001831055,..,..,..,..,4.522600174,..,..,4.5,..,..,4.3899998665,..,..,..,..,..,..,1.8999999762,..,2.4,2.9,2.9,..,..,1.2,3,2.5,2.5,2.8,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.17630004882813,..,..,..,..,11.8341999053955,11.9556999206543,11.9456996917725,12.2161998748779,12.2850999832153,12.48279953,10.9472999573,10.7540998459,9.394200325,8.6632995605,8.3000001907,7.9299998283,6.4800000191,5.5500001907,5.3899998665,5.3,5.3,5.5,5.5,5.3,5.2,5.1,4.8,4.7,4.6,4.4,4.3,4.2,4,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Vanuatu,VUT,5.43076944351196,..,..,..,..,..,..,..,..,..,10.7349004745483,..,..,..,..,..,..,..,..,..,6.1793999671936,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.0999999046,..,3.7,..,4.1,..,..,1.7,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.342999994754791,0.331499993801117,0.342900007963181,..,..,..,0.331900000572205,..,0.370400011539459,0.358200013637543,0.37279999256134,2.69309997558594,2.70009994506836,2.59829998016357,2.49959993362427,..,2.6779000759,2.6775999069,2.5729999542,2.5999999046,..,..,1.4700000286,..,..,..,..,0.8000000119,..,0.9,..,..,..,1.3,..,1.1,..,0.9,..,..,0.8,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.49729990959167,3.69609999656677,..,..,..,..,..,..,..,3.30170011520386,3.8329000473,..,..,..,..,..,..,1.6699999571,..,..,..,2.4000000954,1.4,..,2.8,2.6,2.66,..,2.9,3.1,2,..,2.5,..,2.6,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.8000001907,..,..,..,..,..,18.6800003052,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2000000477,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,World,WLD,..,..,..,..,..,..,..,..,..,..,3.07873514858681,..,..,..,..,2.39768170572319,..,..,..,..,3.59361826386637,..,..,..,..,4.12394906689924,..,..,..,..,3.64697597084887,3.42695125442458,..,..,..,..,..,..,..,..,..,..,2.87560919333878,3.05789022392803,..,2.87900665282637,..,..,..,..,..,2.70448810635802,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,"Yemen, Rep.",YEM,0.454545468091965,..,..,..,..,..,..,..,..,..,0.809700012207031,..,..,..,..,0.865499973297119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8361999989,..,..,..,..,..,0.6899999976,..,0.6000000238,..,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Zambia,ZMB,2.80165553092957,..,..,..,..,..,..,..,..,..,3.16109991073608,..,..,..,..,3.33680009841919,..,..,..,..,..,3.48219990730286,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,1.9,..,2,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Zimbabwe,ZWE,3.87664604187012,..,..,..,..,..,..,..,..,..,3.49539995193481,..,..,..,..,3.31369996070862,..,..,..,..,3.00270009040833,..,..,..,..,1.39359998703003,..,1.94079995155334,..,..,0.5105000138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,1.7,..,..,..,..,..,..,..,..,..
